station,timestamp,temperature_celsius,relative_humidity_pct,delta_t_celsius,wind_speed_kmh,soil_moisture_pct,rain_prob_pct,crop_stage_sensitivity,readiness_score,spray_window_safe,ground_truth_safe,is_correct,rationale
Kangra (Valley Orchards),2026-09-05T10:00,26.2,73.0,3.71,1.3,30.77,70.0,0.85,0.0,False,False,True,Rain probability 70.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T11:00,26.9,69.0,4.34,1.9,30.5,76.0,0.85,0.0,False,False,True,Rain probability 76.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T12:00,27.1,72.0,3.91,4.1,30.93,82.0,0.85,0.0,False,False,True,Rain probability 82.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T13:00,27.7,72.0,3.95,4.3,30.63,87.0,0.85,0.0,False,False,True,Rain probability 87.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T14:00,27.5,74.0,3.64,3.4,30.37,90.0,0.85,0.0,False,False,True,Rain probability 90.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T15:00,25.8,81.0,2.56,0.8,30.47,90.0,0.85,0.0,False,False,True,Rain probability 90.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T16:00,26.1,77.0,3.14,2.5,30.97,88.0,0.85,0.0,False,False,True,Rain probability 88.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T17:00,24.9,84.0,2.12,4.7,31.0,82.0,0.85,0.0,False,False,True,Rain probability 82.0% > 40% (chemical wash-off risk)
Kangra (Valley Orchards),2026-09-05T18:00,24.1,88.0,1.56,0.8,30.73,69.0,0.85,0.0,False,False,True,"Delta-T 1.6°C < 2.0°C (excess humidity, spray runoff) | Rain probability 69.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-05T19:00,23.6,89.0,1.42,2.0,30.63,51.0,0.85,0.0,False,False,True,"Delta-T 1.4°C < 2.0°C (excess humidity, spray runoff) | Rain probability 51.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-05T20:00,23.6,82.0,2.35,0.6,30.57,35.0,0.85,0.827,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-05T21:00,23.1,81.0,2.46,0.9,30.5,23.0,0.85,0.915,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-05T22:00,22.7,79.0,2.71,1.9,30.43,13.0,0.85,0.934,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-05T23:00,22.7,76.0,3.11,1.9,30.4,6.0,0.85,0.942,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T00:00,23.1,72.0,3.66,0.9,30.33,2.0,0.85,0.942,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T01:00,22.6,73.0,3.5,0.5,30.3,1.0,0.85,0.942,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T02:00,22.3,76.0,3.09,0.4,30.27,2.0,0.85,0.941,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T03:00,22.2,72.0,3.61,0.5,30.2,8.0,0.85,0.942,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T04:00,22.0,74.0,3.33,0.9,30.17,17.0,0.85,0.932,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T05:00,21.4,74.0,3.3,1.8,30.13,22.0,0.85,0.924,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T06:00,21.6,73.0,3.44,0.6,30.1,20.0,0.85,0.928,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T07:00,22.7,80.0,2.58,1.8,30.07,15.0,0.85,0.928,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Kangra (Valley Orchards),2026-09-06T08:00,24.5,82.0,2.38,0.3,29.97,14.0,0.85,0.05,False,False,True,"Soil moisture 30.0% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T09:00,22.6,92.0,1.01,8.5,29.8,23.0,0.85,0.002,False,False,True,"Delta-T 1.0°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 29.8% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T10:00,23.9,87.0,1.69,6.1,29.63,37.0,0.85,0.002,False,False,True,"Delta-T 1.7°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 29.6% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T11:00,26.4,73.0,3.72,3.0,29.4,47.0,0.85,0.0,False,False,True,"Soil moisture 29.4% < 30% (xylem tension collapsed, stomata shut) | Rain probability 47.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-06T12:00,28.2,64.0,5.2,4.0,29.23,49.0,0.85,0.0,False,False,True,"Soil moisture 29.2% < 30% (xylem tension collapsed, stomata shut) | Rain probability 49.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-06T13:00,28.6,61.0,5.7,4.8,29.1,48.0,0.85,0.0,False,False,True,"Soil moisture 29.1% < 30% (xylem tension collapsed, stomata shut) | Rain probability 48.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-06T14:00,28.3,66.0,4.9,6.8,29.0,45.0,0.85,0.0,False,False,True,"Soil moisture 29.0% < 30% (xylem tension collapsed, stomata shut) | Rain probability 45.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-06T15:00,27.5,72.0,3.94,5.4,28.83,41.0,0.85,0.05,False,False,True,"Soil moisture 28.8% < 30% (xylem tension collapsed, stomata shut) | Rain probability 41.0% > 40% (chemical wash-off risk)"
Kangra (Valley Orchards),2026-09-06T16:00,27.2,75.0,3.48,3.1,28.77,34.0,0.85,0.05,False,False,True,"Soil moisture 28.8% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T17:00,26.6,78.0,3.02,2.1,28.8,29.0,0.85,0.05,False,False,True,"Soil moisture 28.8% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T18:00,24.8,86.0,1.84,2.3,28.83,25.0,0.85,0.05,False,False,True,"Delta-T 1.8°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 28.8% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T19:00,23.9,85.0,1.96,1.6,28.9,22.0,0.85,0.05,False,False,True,"Delta-T 2.0°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 28.9% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T20:00,23.7,85.0,1.95,1.1,28.97,18.0,0.85,0.05,False,False,True,"Delta-T 1.9°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 29.0% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T21:00,23.4,86.0,1.81,0.3,28.97,12.0,0.85,0.05,False,False,True,"Delta-T 1.8°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 29.0% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T22:00,23.1,83.0,2.2,0.4,28.97,6.0,0.85,0.05,False,False,True,"Soil moisture 29.0% < 30% (xylem tension collapsed, stomata shut)"
Kangra (Valley Orchards),2026-09-06T23:00,22.7,83.0,2.18,1.4,29.0,2.0,0.85,0.05,False,False,True,"Soil moisture 29.0% < 30% (xylem tension collapsed, stomata shut)"
Sunderbans (Coastal Delta),2026-09-05T00:00,26.8,89.0,1.47,5.3,37.77,8.0,0.5,0.001,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T01:00,26.6,91.0,1.19,7.4,37.77,14.0,0.5,0.002,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T02:00,26.4,91.0,1.19,6.0,37.73,22.0,0.5,0.002,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T03:00,25.9,91.0,1.18,5.3,37.67,29.0,0.5,0.001,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T04:00,25.7,92.0,1.04,5.1,37.67,34.0,0.5,0.002,False,False,True,"Delta-T 1.0°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T05:00,25.7,94.0,0.77,4.4,37.67,37.0,0.5,0.002,False,False,True,"Delta-T 0.8°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T06:00,25.6,96.0,0.49,5.6,37.67,41.0,0.5,0.002,False,False,True,"Delta-T 0.5°C < 2.0°C (excess humidity, spray runoff) | Rain probability 41.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T07:00,27.2,92.0,1.06,3.5,37.57,44.0,0.5,0.0,False,False,True,"Delta-T 1.1°C < 2.0°C (excess humidity, spray runoff) | Rain probability 44.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T08:00,29.2,79.0,2.99,4.5,37.5,47.0,0.5,0.0,False,False,True,Rain probability 47.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-05T09:00,27.6,86.0,1.91,8.0,39.53,53.0,0.5,0.0,False,False,True,"Delta-T 1.9°C < 2.0°C (excess humidity, spray runoff) | Rain probability 53.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T10:00,27.2,89.0,1.48,8.8,39.6,64.0,0.5,0.0,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff) | Rain probability 64.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T11:00,29.3,77.0,3.29,9.9,39.17,79.0,0.5,0.0,False,False,True,Rain probability 79.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-05T12:00,31.8,74.0,3.89,7.6,39.63,90.0,0.5,0.0,False,False,True,Rain probability 90.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-05T13:00,31.6,76.0,3.56,9.9,39.73,96.0,0.5,0.0,False,False,True,Rain probability 96.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-05T14:00,28.2,89.0,1.5,10.7,40.03,99.0,0.5,0.0,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff) | Rain probability 99.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T15:00,27.9,84.0,2.21,6.5,40.0,100.0,0.5,0.0,False,False,True,Rain probability 100.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-05T16:00,28.7,80.0,2.82,7.0,39.87,100.0,0.5,0.0,False,False,True,Rain probability 100.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-05T17:00,29.1,91.0,1.22,5.8,40.33,100.0,0.5,0.0,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff) | Rain probability 100.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T18:00,28.2,95.0,0.64,3.1,39.8,96.0,0.5,0.0,False,False,True,"Delta-T 0.6°C < 2.0°C (excess humidity, spray runoff) | Rain probability 96.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T19:00,27.4,94.0,0.78,5.4,39.57,68.0,0.5,0.0,False,False,True,"Delta-T 0.8°C < 2.0°C (excess humidity, spray runoff) | Rain probability 68.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-05T20:00,27.2,93.0,0.92,7.1,39.37,30.0,0.5,0.002,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T21:00,27.4,93.0,0.92,8.5,39.2,2.0,0.5,0.001,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T22:00,27.3,93.0,0.92,8.4,39.07,0.0,0.5,0.001,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-05T23:00,27.3,94.0,0.78,8.3,38.93,0.0,0.5,0.001,False,False,True,"Delta-T 0.8°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T00:00,27.4,95.0,0.64,8.9,38.83,4.0,0.5,0.001,False,False,True,"Delta-T 0.6°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T01:00,27.5,94.0,0.78,9.2,38.73,8.0,0.5,0.001,False,False,True,"Delta-T 0.8°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T02:00,27.4,93.0,0.92,8.5,38.63,13.0,0.5,0.001,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T03:00,27.3,93.0,0.92,8.2,38.57,20.0,0.5,0.002,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T04:00,27.1,93.0,0.92,7.0,38.5,29.0,0.5,0.002,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T05:00,26.9,93.0,0.91,7.3,38.43,39.0,0.5,0.002,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T06:00,27.1,93.0,0.92,7.8,38.37,45.0,0.5,0.0,False,False,True,"Delta-T 0.9°C < 2.0°C (excess humidity, spray runoff) | Rain probability 45.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-06T07:00,28.4,89.0,1.5,8.5,38.3,41.0,0.5,0.002,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff) | Rain probability 41.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-06T08:00,30.1,80.0,2.87,8.0,40.17,32.0,0.5,0.887,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Sunderbans (Coastal Delta),2026-09-06T09:00,31.0,74.0,3.84,6.3,39.1,31.0,0.5,0.898,True,True,True,Optimal stomatal aperture and atmospheric stability verified
Sunderbans (Coastal Delta),2026-09-06T10:00,30.9,73.0,3.99,6.1,39.47,45.0,0.5,0.0,False,False,True,Rain probability 45.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-06T11:00,32.4,66.0,5.23,6.1,40.33,65.0,0.5,0.0,False,False,True,Rain probability 65.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-06T12:00,33.1,71.0,4.45,9.4,40.43,82.0,0.5,0.0,False,False,True,Rain probability 82.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-06T13:00,28.4,96.0,0.5,10.5,40.8,91.0,0.5,0.0,False,False,True,"Delta-T 0.5°C < 2.0°C (excess humidity, spray runoff) | Rain probability 91.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-06T14:00,28.3,94.0,0.78,11.5,40.9,95.0,0.5,0.0,False,False,True,"Delta-T 0.8°C < 2.0°C (excess humidity, spray runoff) | Rain probability 95.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-06T15:00,28.3,88.0,1.64,11.1,40.27,96.0,0.5,0.0,False,False,True,"Delta-T 1.6°C < 2.0°C (excess humidity, spray runoff) | Rain probability 96.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-06T16:00,29.8,78.0,3.16,10.3,39.9,93.0,0.5,0.0,False,False,True,Rain probability 93.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-06T17:00,29.7,79.0,3.01,8.8,39.6,87.0,0.5,0.0,False,False,True,Rain probability 87.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-06T18:00,29.1,83.0,2.39,7.6,39.4,75.0,0.5,0.0,False,False,True,Rain probability 75.0% > 40% (chemical wash-off risk)
Sunderbans (Coastal Delta),2026-09-06T19:00,28.3,86.0,1.93,8.7,39.27,54.0,0.5,0.0,False,False,True,"Delta-T 1.9°C < 2.0°C (excess humidity, spray runoff) | Rain probability 54.0% > 40% (chemical wash-off risk)"
Sunderbans (Coastal Delta),2026-09-06T20:00,27.9,89.0,1.49,7.6,39.13,27.0,0.5,0.002,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T21:00,27.7,91.0,1.2,8.2,39.0,8.0,0.5,0.001,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T22:00,27.8,90.0,1.35,9.3,38.9,2.0,0.5,0.001,False,False,True,"Delta-T 1.4°C < 2.0°C (excess humidity, spray runoff)"
Sunderbans (Coastal Delta),2026-09-06T23:00,27.8,90.0,1.35,8.3,38.8,4.0,0.5,0.001,False,False,True,"Delta-T 1.4°C < 2.0°C (excess humidity, spray runoff)"
Salinas Valley (Horticulture),2026-09-04T00:00,17.3,86.0,1.66,8.4,13.5,1.0,0.85,0.0,False,False,True,"Delta-T 1.7°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.5% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T01:00,17.3,87.0,1.54,6.6,13.6,1.0,0.85,0.0,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.6% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T02:00,17.5,88.0,1.43,7.7,13.8,1.0,0.85,0.0,False,False,True,"Delta-T 1.4°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.8% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T03:00,16.5,91.0,1.06,4.3,13.83,1.0,0.85,0.0,False,False,True,"Delta-T 1.1°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.8% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T04:00,16.9,89.0,1.3,8.8,13.87,1.0,0.85,0.0,False,False,True,"Delta-T 1.3°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.9% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T05:00,16.1,87.0,1.52,7.1,13.73,4.0,0.85,0.0,False,False,True,"Delta-T 1.5°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.7% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T06:00,15.7,85.0,1.73,5.9,13.73,1.0,0.85,0.0,False,False,True,"Delta-T 1.7°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.7% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T07:00,14.8,85.0,1.71,1.8,13.77,0.0,0.85,0.0,False,False,True,"Delta-T 1.7°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.8% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T08:00,16.2,84.0,1.86,1.8,13.77,0.0,0.85,0.0,False,False,True,"Delta-T 1.9°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.8% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T09:00,18.6,73.0,3.26,2.1,13.77,0.0,0.85,0.0,False,False,True,"Soil moisture 13.8% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T10:00,20.2,63.0,4.62,5.5,13.73,0.0,0.85,0.0,False,False,True,"Soil moisture 13.7% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T11:00,21.1,61.0,4.97,10.7,13.63,0.0,0.85,0.0,False,False,True,"Soil moisture 13.6% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T12:00,22.4,57.0,5.65,10.4,13.53,0.0,0.85,0.0,False,False,True,"Soil moisture 13.5% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T13:00,23.6,49.0,6.96,11.7,13.43,0.0,0.85,0.0,False,False,True,"Soil moisture 13.4% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T14:00,24.7,46.0,7.58,16.8,13.3,0.0,0.85,0.0,False,False,True,"Wind speed 16.8 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 13.3% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T15:00,24.3,46.0,7.52,18.4,13.17,0.0,0.85,0.0,False,False,True,"Wind speed 18.4 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T16:00,22.0,52.0,6.3,19.0,13.07,0.0,0.85,0.0,False,False,True,"Wind speed 19.0 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 13.1% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T17:00,20.8,57.0,5.47,18.2,13.03,0.0,0.85,0.0,False,False,True,"Wind speed 18.2 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 13.0% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T18:00,19.4,62.0,4.68,13.8,12.97,0.0,0.85,0.0,False,False,True,"Soil moisture 13.0% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T19:00,18.0,65.0,4.18,11.4,12.97,0.0,0.85,0.0,False,False,True,"Soil moisture 13.0% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T20:00,16.7,69.0,3.61,4.3,13.0,0.0,0.85,0.0,False,False,True,"Soil moisture 13.0% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T21:00,15.7,71.0,3.31,5.2,13.03,0.0,0.85,0.0,False,False,True,"Soil moisture 13.0% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T22:00,15.0,68.0,3.6,4.7,13.07,0.0,0.85,0.0,False,False,True,"Soil moisture 13.1% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-04T23:00,14.7,61.0,4.34,2.3,13.07,0.0,0.85,0.0,False,False,True,"Soil moisture 13.1% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T00:00,14.1,61.0,4.28,7.0,13.1,0.0,0.85,0.0,False,False,True,"Soil moisture 13.1% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T01:00,14.0,61.0,4.27,8.4,13.1,0.0,0.85,0.0,False,False,True,"Soil moisture 13.1% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T02:00,14.0,62.0,4.17,8.8,13.17,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T03:00,13.2,68.0,3.46,7.9,13.17,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T04:00,12.6,69.0,3.32,8.0,13.17,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T05:00,12.0,73.0,2.87,7.4,13.17,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T06:00,11.4,78.0,2.33,7.9,13.2,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T07:00,11.0,82.0,1.91,7.9,13.2,0.0,0.85,0.0,False,False,True,"Delta-T 1.9°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T08:00,14.2,72.0,3.11,5.5,13.2,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T09:00,17.4,61.0,4.61,4.4,13.2,0.0,0.85,0.0,False,False,True,"Soil moisture 13.2% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T10:00,19.5,51.0,6.1,5.4,13.13,0.0,0.85,0.0,False,False,True,"Soil moisture 13.1% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T11:00,21.3,50.0,6.48,10.5,13.03,0.0,0.85,0.0,False,False,True,"Soil moisture 13.0% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T12:00,21.2,54.0,5.92,15.8,12.93,0.0,0.85,0.0,False,False,True,"Wind speed 15.8 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.9% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T13:00,21.0,56.0,5.62,17.1,12.8,0.0,0.85,0.0,False,False,True,"Wind speed 17.1 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.8% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T14:00,20.7,58.0,5.32,18.7,12.67,0.0,0.85,0.0,False,False,True,"Wind speed 18.7 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.7% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T15:00,20.3,58.0,5.28,18.4,12.53,0.0,0.85,0.0,False,False,True,"Wind speed 18.4 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.5% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T16:00,19.5,62.0,4.69,17.9,12.5,0.0,0.85,0.0,False,False,True,"Wind speed 17.9 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.5% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T17:00,18.6,66.0,4.11,17.4,12.4,0.0,0.85,0.0,False,False,True,"Wind speed 17.4 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.4% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T18:00,17.6,69.0,3.67,16.2,12.37,0.0,0.85,0.0,False,False,True,"Wind speed 16.2 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 12.4% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T19:00,16.4,77.0,2.67,12.8,12.4,0.0,0.85,0.0,False,False,True,"Soil moisture 12.4% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T20:00,15.3,80.0,2.28,6.0,12.4,0.0,0.85,0.0,False,False,True,"Soil moisture 12.4% < 30% (xylem tension collapsed, stomata shut)"
