sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-000159,Latur,"Maharashtra, India",Zaid/Summer,36.73,25.03,47.61,3.24,30.23,3,438.5,0.58,44.3,2.09,7.79,1,Heat Stress
AASRA-TRN-000160,Latur,"Maharashtra, India",Kharif/Wet,34.68,29.12,97.52,0.2,35.31,0,306.6,31.36,47.2,3.12,7.34,0,Optimal
AASRA-TRN-000161,Latur,"Maharashtra, India",Rabi/Winter,26.42,15.07,80.6,0.67,33.75,0,913.1,0.57,46.0,1.23,7.66,0,Optimal
AASRA-TRN-000162,Latur,"Maharashtra, India",Kharif/Wet,34.43,28.16,87.57,0.68,27.7,0,1661.2,0.7,49.3,0.91,7.48,0,Optimal
AASRA-TRN-000163,Latur,"Maharashtra, India",Kharif/Wet,29.83,23.76,70.16,1.25,24.38,0,403.1,0.74,49.8,2.85,7.86,0,Optimal
AASRA-TRN-000164,Latur,"Maharashtra, India",Zaid/Summer,37.13,26.9,43.4,3.58,25.99,5,2201.7,0.93,48.5,1.59,7.89,1,Heat Stress
AASRA-TRN-000165,Latur,"Maharashtra, India",Kharif/Wet,32.09,23.55,91.04,0.43,50.7,0,1015.9,79.28,51.0,4.81,7.97,4,Flooding / Waterlogging
AASRA-TRN-000166,Latur,"Maharashtra, India",Rabi/Winter,22.84,13.16,45.62,1.51,11.51,0,224.0,0.83,54.4,1.43,8.08,2,Drought Stress
AASRA-TRN-000167,Latur,"Maharashtra, India",Zaid/Summer,37.54,25.16,25.57,4.81,15.13,2,363.0,0.6,52.3,1.14,7.84,2,Drought Stress
AASRA-TRN-000168,Latur,"Maharashtra, India",Kharif/Wet,28.33,22.86,84.77,0.59,38.73,0,1715.1,52.88,48.8,2.57,7.87,0,Optimal
AASRA-TRN-000169,Latur,"Maharashtra, India",Kharif/Wet,37.0,27.45,63.5,2.29,20.03,2,1889.4,13.74,44.5,0.99,7.64,0,Optimal
AASRA-TRN-000170,Latur,"Maharashtra, India",Kharif/Wet,31.35,23.08,82.03,0.82,32.92,0,223.8,66.14,39.6,2.16,8.6,0,Optimal
AASRA-TRN-000171,Latur,"Maharashtra, India",Kharif/Wet,32.98,27.78,94.3,0.29,37.04,0,529.9,20.38,47.4,1.4,7.24,0,Optimal
AASRA-TRN-000172,Latur,"Maharashtra, India",Kharif/Wet,31.58,26.54,59.47,1.88,31.64,0,1105.4,5.44,48.0,0.91,8.18,0,Optimal
AASRA-TRN-000173,Latur,"Maharashtra, India",Kharif/Wet,33.02,26.59,79.26,1.04,40.78,0,911.1,37.51,48.7,0.83,8.15,0,Optimal
AASRA-TRN-000174,Latur,"Maharashtra, India",Kharif/Wet,30.7,23.73,74.44,1.13,34.2,0,344.4,12.05,45.7,3.18,8.07,0,Optimal
AASRA-TRN-000175,Latur,"Maharashtra, India",Kharif/Wet,33.16,23.8,84.61,0.78,20.36,0,1035.0,6.53,50.1,0.9,8.18,0,Optimal
AASRA-TRN-000176,Latur,"Maharashtra, India",Kharif/Wet,33.26,24.87,81.75,0.93,22.96,0,953.1,9.88,49.5,0.81,8.05,0,Optimal
AASRA-TRN-000177,Latur,"Maharashtra, India",Zaid/Summer,43.55,31.4,41.88,5.17,26.6,1,1291.3,7.11,49.1,1.4,8.47,1,Heat Stress
AASRA-TRN-000178,Latur,"Maharashtra, India",Kharif/Wet,36.86,28.4,84.92,0.94,17.09,5,746.8,12.36,49.5,1.12,8.15,3,Compound Stress (Heat+Drought)
AASRA-TRN-000179,Latur,"Maharashtra, India",Kharif/Wet,34.7,25.25,72.8,1.5,15.41,0,2257.2,0.27,47.7,1.55,7.68,2,Drought Stress
AASRA-TRN-000180,Latur,"Maharashtra, India",Rabi/Winter,27.55,16.17,65.48,1.27,23.67,0,664.1,0.22,52.9,1.17,8.14,0,Optimal
AASRA-TRN-000181,Latur,"Maharashtra, India",Kharif/Wet,30.42,22.89,73.37,1.16,41.83,0,1615.7,73.14,44.2,0.82,7.67,0,Optimal
AASRA-TRN-000182,Latur,"Maharashtra, India",Kharif/Wet,32.71,25.86,76.96,1.14,30.75,0,752.0,10.33,47.8,1.39,7.81,0,Optimal
AASRA-TRN-000183,Latur,"Maharashtra, India",Zaid/Summer,42.32,31.61,32.83,5.6,14.23,1,835.9,0.25,53.5,2.59,7.89,3,Compound Stress (Heat+Drought)
AASRA-TRN-000184,Latur,"Maharashtra, India",Kharif/Wet,35.36,27.63,81.32,1.07,18.16,1,2500.0,3.97,46.2,8.96,7.91,6,Salinity Stress
AASRA-TRN-000185,Latur,"Maharashtra, India",Rabi/Winter,25.28,14.87,46.97,1.71,17.76,0,282.0,1.51,57.3,1.06,7.27,2,Drought Stress
AASRA-TRN-000186,Latur,"Maharashtra, India",Rabi/Winter,21.81,9.54,93.48,0.2,35.64,0,573.0,0.11,46.6,3.78,7.48,0,Optimal
AASRA-TRN-000187,Latur,"Maharashtra, India",Rabi/Winter,20.61,6.27,70.56,0.71,21.7,0,244.3,1.47,57.5,2.81,7.71,0,Optimal
AASRA-TRN-000188,Latur,"Maharashtra, India",Rabi/Winter,21.82,12.4,77.01,0.6,14.38,0,838.6,0.01,48.0,1.15,7.53,2,Drought Stress
AASRA-TRN-000189,Latur,"Maharashtra, India",Zaid/Summer,37.55,25.94,18.57,5.26,21.06,11,2065.7,1.77,44.6,2.43,7.32,3,Compound Stress (Heat+Drought)
AASRA-TRN-000190,Latur,"Maharashtra, India",Rabi/Winter,24.63,10.44,82.67,0.54,31.94,0,851.3,0.46,49.8,2.27,8.22,0,Optimal
AASRA-TRN-000191,Latur,"Maharashtra, India",Kharif/Wet,33.45,26.42,71.95,1.45,11.87,0,259.2,1.5,48.4,3.75,7.75,2,Drought Stress
AASRA-TRN-000192,Latur,"Maharashtra, India",Rabi/Winter,15.17,1.2,55.56,0.77,14.77,0,40.0,3.3,47.7,2.79,7.24,5,Frost / Cold Stress
AASRA-TRN-000193,Latur,"Maharashtra, India",Kharif/Wet,33.76,25.74,83.91,0.84,18.52,0,434.5,9.74,37.4,1.68,7.86,2,Drought Stress
AASRA-TRN-000194,Latur,"Maharashtra, India",Rabi/Winter,22.18,9.54,83.77,0.43,26.16,0,363.5,0.46,52.8,1.12,7.16,0,Optimal
AASRA-TRN-000195,Latur,"Maharashtra, India",Kharif/Wet,33.19,27.24,86.6,0.68,38.07,0,2102.2,33.61,51.1,1.68,7.87,0,Optimal
AASRA-TRN-000196,Latur,"Maharashtra, India",Kharif/Wet,28.64,23.13,68.82,1.22,16.06,0,841.8,9.83,51.9,2.65,8.16,2,Drought Stress
AASRA-TRN-000197,Latur,"Maharashtra, India",Zaid/Summer,40.45,31.87,33.2,5.05,21.41,4,1203.4,0.06,45.1,1.09,7.94,3,Compound Stress (Heat+Drought)
AASRA-TRN-000198,Latur,"Maharashtra, India",Zaid/Summer,41.81,30.59,26.24,5.8,26.61,1,2148.6,0.07,47.0,3.94,6.81,6,Salinity Stress
AASRA-TRN-000199,Latur,"Maharashtra, India",Rabi/Winter,14.9,2.03,80.98,0.32,27.08,0,40.0,1.61,51.3,2.11,7.69,5,Frost / Cold Stress
AASRA-TRN-000200,Latur,"Maharashtra, India",Kharif/Wet,38.24,31.66,73.81,1.76,25.49,3,424.1,22.77,50.8,2.05,7.87,1,Heat Stress
AASRA-TRN-000201,Latur,"Maharashtra, India",Kharif/Wet,31.77,23.33,94.44,0.26,28.86,0,1087.9,6.09,49.8,3.77,8.08,0,Optimal
AASRA-TRN-000202,Latur,"Maharashtra, India",Zaid/Summer,46.65,32.0,21.47,5.8,37.83,2,2023.3,0.47,46.1,0.94,7.88,1,Heat Stress
AASRA-TRN-000203,Latur,"Maharashtra, India",Kharif/Wet,26.41,17.54,71.92,0.97,23.27,0,407.2,16.05,51.5,4.46,7.33,6,Salinity Stress
AASRA-TRN-000204,Latur,"Maharashtra, India",Kharif/Wet,33.84,24.15,76.94,1.22,34.29,0,247.0,20.34,50.0,0.86,8.1,0,Optimal
AASRA-TRN-000205,Latur,"Maharashtra, India",Rabi/Winter,14.7,4.33,76.12,0.4,32.7,0,40.0,0.46,45.8,2.32,7.41,0,Optimal
AASRA-TRN-000206,Latur,"Maharashtra, India",Kharif/Wet,39.6,29.86,87.0,0.94,25.12,1,1434.5,9.05,45.5,1.97,7.82,1,Heat Stress
AASRA-TRN-000207,Latur,"Maharashtra, India",Kharif/Wet,25.27,17.76,61.05,1.25,39.11,0,541.2,25.04,48.6,1.12,7.74,0,Optimal
AASRA-TRN-000208,Latur,"Maharashtra, India",Kharif/Wet,38.68,30.87,77.25,1.56,44.93,3,2500.0,43.89,49.1,0.95,8.04,1,Heat Stress
AASRA-TRN-000209,Latur,"Maharashtra, India",Kharif/Wet,25.31,18.12,60.92,1.26,24.0,0,1370.8,19.81,49.6,1.77,7.95,0,Optimal
AASRA-TRN-000210,Latur,"Maharashtra, India",Kharif/Wet,26.91,19.61,96.41,0.2,42.86,0,981.2,33.45,50.0,1.72,7.95,0,Optimal
AASRA-TRN-000211,Latur,"Maharashtra, India",Rabi/Winter,14.75,3.5,81.44,0.31,27.57,0,40.0,5.65,50.1,0.9,7.65,5,Frost / Cold Stress
AASRA-TRN-000212,Latur,"Maharashtra, India",Kharif/Wet,34.03,24.25,78.51,1.14,14.41,0,689.0,15.02,55.9,0.9,7.69,2,Drought Stress
AASRA-TRN-000213,Latur,"Maharashtra, India",Kharif/Wet,38.7,32.0,94.73,0.36,25.87,4,1571.8,4.68,43.6,0.91,7.27,1,Heat Stress
AASRA-TRN-000214,Latur,"Maharashtra, India",Kharif/Wet,35.59,28.45,91.59,0.49,17.03,4,1321.2,8.69,47.2,3.14,7.41,2,Drought Stress
AASRA-TRN-000215,Latur,"Maharashtra, India",Rabi/Winter,14.74,3.42,55.35,0.75,27.33,0,40.0,5.79,49.3,0.87,6.89,5,Frost / Cold Stress
AASRA-TRN-000216,Latur,"Maharashtra, India",Rabi/Winter,25.79,11.02,68.16,1.06,31.52,0,966.2,2.17,47.4,1.59,8.03,0,Optimal
AASRA-TRN-000217,Latur,"Maharashtra, India",Rabi/Winter,17.34,6.21,45.07,1.09,37.88,0,87.2,0.79,44.4,2.11,8.23,0,Optimal
AASRA-TRN-000218,Latur,"Maharashtra, India",Rabi/Winter,17.61,6.71,61.85,0.77,27.18,0,77.8,0.4,50.5,1.58,7.54,0,Optimal
AASRA-TRN-000219,Latur,"Maharashtra, India",Kharif/Wet,34.38,24.62,68.61,1.71,17.02,0,838.6,0.95,52.9,1.72,8.17,2,Drought Stress
AASRA-TRN-000220,Latur,"Maharashtra, India",Kharif/Wet,28.2,20.95,65.21,1.33,33.64,0,1661.6,3.81,46.5,0.83,8.13,0,Optimal
AASRA-TRN-000221,Latur,"Maharashtra, India",Rabi/Winter,29.17,17.99,70.33,1.2,20.33,0,760.4,1.98,40.5,1.29,7.66,0,Optimal
AASRA-TRN-000222,Latur,"Maharashtra, India",Rabi/Winter,22.82,8.1,93.35,0.2,20.67,0,207.3,2.37,48.0,2.07,7.57,0,Optimal
AASRA-TRN-000223,Latur,"Maharashtra, India",Kharif/Wet,27.47,18.12,89.87,0.37,35.21,0,665.3,24.57,44.5,1.09,8.19,0,Optimal
AASRA-TRN-000224,Latur,"Maharashtra, India",Kharif/Wet,33.15,27.19,95.4,0.23,26.06,0,1694.0,11.67,51.5,1.73,7.74,0,Optimal
AASRA-TRN-000225,Latur,"Maharashtra, India",Rabi/Winter,18.48,2.61,81.67,0.39,27.52,0,41.1,4.61,43.6,0.92,8.04,5,Frost / Cold Stress
AASRA-TRN-000226,Latur,"Maharashtra, India",Kharif/Wet,31.3,25.73,87.52,0.57,16.58,0,1240.4,11.37,45.8,1.23,8.4,2,Drought Stress
AASRA-TRN-000227,Latur,"Maharashtra, India",Kharif/Wet,33.43,25.41,61.02,2.01,16.06,0,641.0,1.76,48.2,3.82,7.61,6,Salinity Stress
AASRA-TRN-000228,Latur,"Maharashtra, India",Kharif/Wet,38.11,31.25,76.03,1.6,38.6,1,1875.8,18.25,51.0,1.55,8.42,1,Heat Stress
AASRA-TRN-000229,Latur,"Maharashtra, India",Rabi/Winter,26.24,14.38,74.15,0.88,25.13,0,1123.6,0.05,52.1,1.09,8.0,0,Optimal
AASRA-TRN-000230,Latur,"Maharashtra, India",Zaid/Summer,42.68,32.0,25.12,5.8,18.61,1,710.9,2.04,49.2,2.5,7.9,3,Compound Stress (Heat+Drought)
AASRA-TRN-000231,Latur,"Maharashtra, India",Rabi/Winter,23.7,14.35,46.48,1.57,24.59,0,288.8,7.27,44.6,1.04,7.14,0,Optimal
AASRA-TRN-000232,Latur,"Maharashtra, India",Zaid/Summer,33.69,21.76,31.46,3.58,34.52,0,496.2,0.76,47.8,1.09,7.66,0,Optimal
AASRA-TRN-000233,Latur,"Maharashtra, India",Zaid/Summer,45.3,32.0,29.45,5.8,15.14,2,1317.8,2.32,43.3,2.02,8.04,3,Compound Stress (Heat+Drought)
AASRA-TRN-000234,Latur,"Maharashtra, India",Rabi/Winter,12.13,-0.15,55.5,0.63,28.65,0,40.0,0.09,51.4,0.81,7.45,5,Frost / Cold Stress
AASRA-TRN-000235,Latur,"Maharashtra, India",Rabi/Winter,24.95,10.25,50.52,1.56,32.02,0,767.8,3.47,49.2,1.14,7.42,0,Optimal
AASRA-TRN-000236,Latur,"Maharashtra, India",Rabi/Winter,23.66,8.87,85.47,0.42,21.48,0,213.0,0.73,50.0,1.27,8.23,0,Optimal
AASRA-TRN-000237,Latur,"Maharashtra, India",Kharif/Wet,26.2,16.9,91.52,0.29,29.72,0,1362.9,24.86,48.1,2.76,7.66,0,Optimal
AASRA-TRN-000238,Latur,"Maharashtra, India",Rabi/Winter,16.37,4.36,88.15,0.22,10.72,0,40.0,4.05,53.1,1.15,7.86,2,Drought Stress
AASRA-TRN-000239,Latur,"Maharashtra, India",Zaid/Summer,45.48,32.0,24.57,5.8,16.11,2,546.0,0.36,54.4,0.98,7.51,3,Compound Stress (Heat+Drought)
AASRA-TRN-000240,Latur,"Maharashtra, India",Rabi/Winter,28.78,15.99,80.11,0.79,21.09,0,1313.0,3.58,48.0,1.33,7.35,0,Optimal
AASRA-TRN-000241,Latur,"Maharashtra, India",Rabi/Winter,20.49,4.63,50.71,1.19,24.95,0,186.8,2.15,50.5,2.25,8.18,0,Optimal
AASRA-TRN-000242,Latur,"Maharashtra, India",Rabi/Winter,27.67,14.75,79.43,0.76,23.91,0,134.5,2.97,49.0,2.61,8.42,6,Salinity Stress
AASRA-TRN-000243,Latur,"Maharashtra, India",Rabi/Winter,27.66,15.83,45.67,2.01,26.91,0,1021.6,1.99,48.2,1.33,7.49,0,Optimal
AASRA-TRN-000244,Latur,"Maharashtra, India",Rabi/Winter,20.56,4.69,70.67,0.71,27.92,0,173.5,1.8,45.4,2.11,7.77,0,Optimal
AASRA-TRN-000245,Latur,"Maharashtra, India",Kharif/Wet,35.43,28.01,90.18,0.57,18.06,3,2259.1,0.12,44.0,2.28,7.54,2,Drought Stress
AASRA-TRN-000246,Latur,"Maharashtra, India",Rabi/Winter,23.07,13.97,80.66,0.55,17.97,0,767.0,0.7,53.5,1.23,7.41,2,Drought Stress
AASRA-TRN-000247,Latur,"Maharashtra, India",Kharif/Wet,33.36,25.2,76.96,1.18,23.26,0,1908.4,3.74,51.3,2.06,7.5,0,Optimal
AASRA-TRN-000248,Latur,"Maharashtra, India",Zaid/Summer,38.25,26.52,33.88,4.44,20.39,4,1186.5,1.22,47.4,1.4,7.42,3,Compound Stress (Heat+Drought)
AASRA-TRN-000249,Latur,"Maharashtra, India",Rabi/Winter,15.12,4.79,55.94,0.76,13.69,0,40.0,3.56,44.9,1.7,8.1,2,Drought Stress
AASRA-TRN-000250,Latur,"Maharashtra, India",Kharif/Wet,35.92,27.18,66.69,1.97,27.27,1,2370.3,3.59,42.1,1.34,7.71,0,Optimal
AASRA-TRN-000251,Latur,"Maharashtra, India",Rabi/Winter,30.48,20.82,85.64,0.63,19.17,0,594.8,4.14,45.5,2.03,8.01,2,Drought Stress
AASRA-TRN-000252,Latur,"Maharashtra, India",Kharif/Wet,27.21,22.09,89.35,0.38,21.03,0,644.6,9.83,41.7,1.86,8.02,0,Optimal
AASRA-TRN-000253,Latur,"Maharashtra, India",Rabi/Winter,12.24,0.51,76.92,0.33,20.99,0,40.0,0.22,42.7,2.12,7.51,5,Frost / Cold Stress
AASRA-TRN-000254,Latur,"Maharashtra, India",Kharif/Wet,33.4,25.76,97.83,0.2,26.68,0,724.3,5.23,50.2,1.7,8.11,0,Optimal
AASRA-TRN-000255,Latur,"Maharashtra, India",Kharif/Wet,33.41,28.14,96.97,0.2,33.53,0,1994.2,22.74,50.3,0.87,8.36,0,Optimal
AASRA-TRN-000256,Latur,"Maharashtra, India",Rabi/Winter,19.05,4.19,45.96,1.19,23.62,0,146.1,0.56,49.8,2.0,8.27,0,Optimal
AASRA-TRN-000257,Latur,"Maharashtra, India",Kharif/Wet,33.47,24.3,61.14,2.01,17.33,0,1944.8,22.63,51.4,2.15,7.87,2,Drought Stress
AASRA-TRN-000258,Latur,"Maharashtra, India",Rabi/Winter,24.69,14.21,89.3,0.33,24.81,0,1096.6,5.96,50.2,1.14,7.52,0,Optimal
AASRA-TRN-000259,Latur,"Maharashtra, India",Kharif/Wet,28.81,21.83,93.68,0.25,25.53,0,444.3,24.34,41.2,1.17,8.3,0,Optimal
AASRA-TRN-000260,Latur,"Maharashtra, India",Zaid/Summer,35.91,27.07,47.08,3.13,20.76,1,881.2,0.24,42.0,2.4,7.64,2,Drought Stress
AASRA-TRN-000261,Latur,"Maharashtra, India",Kharif/Wet,30.79,24.08,64.2,1.59,39.32,0,383.6,44.0,49.2,0.89,7.13,0,Optimal
AASRA-TRN-000262,Latur,"Maharashtra, India",Rabi/Winter,20.25,7.9,60.18,0.95,22.24,0,317.8,4.55,48.4,1.38,7.76,0,Optimal
AASRA-TRN-000263,Latur,"Maharashtra, India",Kharif/Wet,34.94,26.6,92.49,0.42,44.86,0,643.9,33.02,53.7,1.18,8.23,0,Optimal
AASRA-TRN-000264,Latur,"Maharashtra, India",Zaid/Summer,41.55,32.0,30.01,5.6,17.06,5,776.4,1.11,50.6,1.96,8.48,3,Compound Stress (Heat+Drought)
AASRA-TRN-000265,Latur,"Maharashtra, India",Kharif/Wet,31.4,21.65,80.71,0.89,35.83,0,1735.2,4.25,47.0,1.67,8.58,0,Optimal
AASRA-TRN-000266,Latur,"Maharashtra, India",Kharif/Wet,36.39,27.11,92.17,0.48,22.66,3,1022.3,3.98,39.0,3.14,7.71,1,Heat Stress
AASRA-TRN-000267,Latur,"Maharashtra, India",Kharif/Wet,29.27,21.49,89.84,0.41,34.84,0,292.2,41.03,47.2,0.99,7.41,0,Optimal
AASRA-TRN-000268,Latur,"Maharashtra, India",Zaid/Summer,43.73,32.0,35.2,5.8,23.12,2,2500.0,2.09,46.0,1.27,7.85,3,Compound Stress (Heat+Drought)
AASRA-TRN-000269,Latur,"Maharashtra, India",Kharif/Wet,29.55,20.0,76.65,0.97,17.98,0,1477.6,13.89,45.4,2.23,7.78,2,Drought Stress
AASRA-TRN-000270,Latur,"Maharashtra, India",Kharif/Wet,38.75,29.93,83.86,1.11,19.29,7,2288.0,1.02,50.5,1.43,7.41,3,Compound Stress (Heat+Drought)
AASRA-TRN-000271,Latur,"Maharashtra, India",Zaid/Summer,43.6,32.0,29.83,5.8,18.33,3,278.0,0.61,50.7,2.28,7.88,3,Compound Stress (Heat+Drought)
AASRA-TRN-000272,Latur,"Maharashtra, India",Zaid/Summer,44.46,31.81,16.25,5.8,22.54,10,1378.6,0.73,53.4,1.07,7.85,3,Compound Stress (Heat+Drought)
AASRA-TRN-000273,Latur,"Maharashtra, India",Kharif/Wet,27.57,21.09,81.99,0.66,15.03,0,372.6,21.26,49.9,1.51,8.04,2,Drought Stress
AASRA-TRN-000274,Latur,"Maharashtra, India",Kharif/Wet,30.32,20.37,71.6,1.23,31.7,0,1058.9,8.22,47.6,1.1,7.52,0,Optimal
AASRA-TRN-000275,Latur,"Maharashtra, India",Kharif/Wet,30.35,24.15,68.92,1.35,34.46,0,224.2,27.24,46.5,1.22,8.1,0,Optimal
AASRA-TRN-000276,Latur,"Maharashtra, India",Kharif/Wet,32.03,22.5,68.92,1.48,30.35,0,1985.4,22.94,46.1,0.92,7.49,0,Optimal
AASRA-TRN-000277,Latur,"Maharashtra, India",Zaid/Summer,45.54,32.0,20.28,5.8,20.72,3,1697.5,0.32,44.1,1.22,8.23,3,Compound Stress (Heat+Drought)
AASRA-TRN-000278,Latur,"Maharashtra, India",Kharif/Wet,40.21,31.54,81.34,1.39,16.95,5,1578.2,22.01,42.4,0.85,7.37,3,Compound Stress (Heat+Drought)
AASRA-TRN-000279,Latur,"Maharashtra, India",Kharif/Wet,34.6,29.08,76.56,1.29,18.82,0,414.9,18.92,49.8,0.93,7.85,2,Drought Stress
AASRA-TRN-000280,Latur,"Maharashtra, India",Kharif/Wet,31.55,22.6,80.45,0.91,32.41,0,1690.1,30.34,46.4,2.38,7.27,0,Optimal
AASRA-TRN-000281,Latur,"Maharashtra, India",Rabi/Winter,18.85,9.48,67.9,0.7,22.17,0,270.5,3.53,47.5,1.06,7.3,0,Optimal
AASRA-TRN-000282,Latur,"Maharashtra, India",Kharif/Wet,30.38,21.41,60.07,1.73,28.87,0,1875.6,3.79,43.9,2.6,7.87,0,Optimal
AASRA-TRN-000283,Latur,"Maharashtra, India",Kharif/Wet,30.65,23.35,95.3,0.21,26.3,0,408.0,7.95,52.0,0.93,7.87,0,Optimal
AASRA-TRN-000284,Latur,"Maharashtra, India",Kharif/Wet,30.19,22.09,95.12,0.21,31.51,0,1178.2,8.88,46.5,1.07,7.99,0,Optimal
AASRA-TRN-000285,Latur,"Maharashtra, India",Rabi/Winter,10.07,-3.0,75.59,0.3,15.36,0,40.0,5.06,52.0,1.27,7.64,5,Frost / Cold Stress
AASRA-TRN-000286,Latur,"Maharashtra, India",Kharif/Wet,28.64,20.86,94.29,0.22,18.78,0,1136.0,0.65,46.5,1.53,7.61,2,Drought Stress
AASRA-TRN-000287,Latur,"Maharashtra, India",Kharif/Wet,34.09,24.42,83.42,0.89,38.91,0,2156.6,54.6,47.1,1.79,8.31,0,Optimal
AASRA-TRN-000288,Latur,"Maharashtra, India",Rabi/Winter,18.19,6.4,89.68,0.22,15.2,0,234.4,1.76,48.9,1.49,7.67,2,Drought Stress
AASRA-TRN-000289,Latur,"Maharashtra, India",Zaid/Summer,40.1,30.74,47.26,3.91,15.36,2,381.3,0.01,47.7,4.17,8.33,3,Compound Stress (Heat+Drought)
AASRA-TRN-000290,Latur,"Maharashtra, India",Rabi/Winter,23.92,11.74,94.88,0.2,20.23,0,156.5,4.54,47.4,1.36,7.32,0,Optimal
AASRA-TRN-000291,Latur,"Maharashtra, India",Kharif/Wet,27.27,21.42,88.29,0.42,24.85,0,1377.1,11.91,47.0,3.08,7.73,0,Optimal
AASRA-TRN-000292,Latur,"Maharashtra, India",Kharif/Wet,34.05,24.31,68.58,1.68,22.58,0,575.4,7.99,44.6,0.84,7.46,0,Optimal
AASRA-TRN-000293,Latur,"Maharashtra, India",Zaid/Summer,38.29,30.09,27.52,4.88,23.15,3,1596.7,1.33,51.5,4.44,7.19,3,Compound Stress (Heat+Drought)
AASRA-TRN-000294,Latur,"Maharashtra, India",Kharif/Wet,31.3,24.24,66.87,1.51,27.12,0,373.2,3.92,44.0,0.89,7.5,0,Optimal
AASRA-TRN-000295,Latur,"Maharashtra, India",Kharif/Wet,32.45,25.24,73.78,1.28,18.55,0,1507.6,8.96,45.7,1.55,7.89,2,Drought Stress
AASRA-TRN-000296,Latur,"Maharashtra, India",Kharif/Wet,34.55,27.51,64.85,1.93,16.61,0,946.5,2.95,49.1,1.21,8.22,2,Drought Stress
AASRA-TRN-000297,Latur,"Maharashtra, India",Kharif/Wet,36.38,27.43,79.82,1.22,19.94,1,985.7,3.35,49.2,0.91,7.84,0,Optimal
AASRA-TRN-000298,Latur,"Maharashtra, India",Kharif/Wet,19.21,11.32,69.58,0.68,37.56,0,231.7,44.23,56.0,1.33,7.58,0,Optimal
AASRA-TRN-000299,Latur,"Maharashtra, India",Kharif/Wet,42.52,32.0,69.16,2.6,18.96,1,708.7,12.35,48.0,0.94,7.88,3,Compound Stress (Heat+Drought)
AASRA-TRN-000300,Latur,"Maharashtra, India",Rabi/Winter,12.69,-1.67,88.28,0.2,25.37,0,40.0,0.88,46.4,1.93,8.11,5,Frost / Cold Stress
AASRA-TRN-000301,Latur,"Maharashtra, India",Kharif/Wet,35.58,28.96,84.09,0.92,30.77,1,1046.5,23.81,47.8,1.09,7.39,0,Optimal
AASRA-TRN-000302,Latur,"Maharashtra, India",Rabi/Winter,22.71,11.39,45.68,1.5,12.03,0,148.0,1.88,47.4,0.83,7.69,2,Drought Stress
AASRA-TRN-000303,Latur,"Maharashtra, India",Kharif/Wet,30.61,21.58,64.64,1.55,10.97,0,643.7,19.72,52.4,0.82,8.05,2,Drought Stress
AASRA-TRN-000304,Latur,"Maharashtra, India",Kharif/Wet,31.03,22.45,79.02,0.94,24.56,0,1322.6,7.64,50.1,2.37,7.9,0,Optimal
AASRA-TRN-000305,Latur,"Maharashtra, India",Kharif/Wet,35.44,27.27,58.65,2.38,19.5,3,533.8,19.8,44.0,2.1,8.21,0,Optimal
AASRA-TRN-000306,Latur,"Maharashtra, India",Zaid/Summer,39.49,29.9,35.93,4.6,15.61,8,2500.0,3.37,44.5,3.02,7.43,3,Compound Stress (Heat+Drought)
AASRA-TRN-000307,Latur,"Maharashtra, India",Rabi/Winter,16.69,3.85,75.36,0.47,22.27,0,40.0,1.43,48.1,1.29,7.68,0,Optimal
AASRA-TRN-000308,Latur,"Maharashtra, India",Zaid/Summer,42.1,29.64,24.88,5.8,20.25,5,2500.0,0.93,41.0,1.47,7.71,3,Compound Stress (Heat+Drought)
AASRA-TRN-000309,Latur,"Maharashtra, India",Rabi/Winter,26.5,12.23,70.0,1.04,28.72,0,1095.9,6.19,51.7,2.11,7.39,0,Optimal
AASRA-TRN-000310,Latur,"Maharashtra, India",Rabi/Winter,12.31,1.73,71.18,0.41,21.78,0,40.0,2.4,44.6,1.13,7.43,5,Frost / Cold Stress
AASRA-TRN-000311,Latur,"Maharashtra, India",Kharif/Wet,35.46,26.36,77.93,1.27,12.52,2,1338.1,0.93,43.6,1.97,7.51,2,Drought Stress
AASRA-TRN-000312,Latur,"Maharashtra, India",Kharif/Wet,35.08,26.58,71.49,1.61,44.01,7,708.3,32.38,48.2,2.12,8.04,0,Optimal
AASRA-TRN-000313,Latur,"Maharashtra, India",Rabi/Winter,27.12,15.35,67.71,1.16,19.96,0,707.7,4.23,43.9,1.33,7.88,0,Optimal
AASRA-TRN-000314,Latur,"Maharashtra, India",Rabi/Winter,20.17,10.74,50.32,1.17,12.41,0,474.8,2.08,47.5,5.05,8.17,6,Salinity Stress
AASRA-TRN-000315,Latur,"Maharashtra, India",Kharif/Wet,34.3,28.55,82.07,0.97,22.65,0,342.8,14.28,48.5,1.67,7.21,0,Optimal
AASRA-TRN-000316,Latur,"Maharashtra, India",Kharif/Wet,30.89,24.81,72.55,1.23,20.94,0,1767.0,0.94,45.0,1.55,7.44,0,Optimal
AASRA-TRN-000317,Latur,"Maharashtra, India",Zaid/Summer,40.11,29.13,45.95,4.01,16.56,6,2500.0,0.13,44.0,2.21,8.22,3,Compound Stress (Heat+Drought)
