sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-000159,Latur,"Maharashtra, India",Rabi/Winter,25.22,12.26,56.35,1.42,35.32,0,862.2,5.27,48.8,1.55,8.15,0,Optimal
AASRA-TRN-000160,Latur,"Maharashtra, India",Rabi/Winter,17.52,3.23,75.05,0.48,24.81,0,44.6,6.86,48.7,0.92,8.29,0,Optimal
AASRA-TRN-000161,Latur,"Maharashtra, India",Kharif/Wet,23.43,14.01,94.58,0.23,10.05,0,882.6,5.24,48.7,1.12,7.91,2,Drought Stress
AASRA-TRN-000162,Latur,"Maharashtra, India",Kharif/Wet,27.58,22.14,82.22,0.67,29.39,0,187.2,22.69,41.8,2.65,7.89,0,Optimal
AASRA-TRN-000163,Latur,"Maharashtra, India",Zaid/Summer,43.13,32.13,26.62,5.85,22.16,7,2500.3,0.0,47.5,1.54,7.9,3,Compound Stress (Heat+Drought)
AASRA-TRN-000164,Latur,"Maharashtra, India",Zaid/Summer,41.12,29.14,37.16,5.17,25.95,1,1154.7,2.12,38.9,0.98,8.37,3,Compound Stress (Heat+Drought)
AASRA-TRN-000165,Latur,"Maharashtra, India",Rabi/Winter,21.53,9.5,68.98,0.84,37.66,0,406.7,0.02,51.0,2.98,7.67,0,Optimal
AASRA-TRN-000166,Latur,"Maharashtra, India",Zaid/Summer,35.05,25.4,35.08,3.64,32.67,3,1945.3,2.58,44.7,3.52,8.06,0,Optimal
AASRA-TRN-000167,Latur,"Maharashtra, India",Rabi/Winter,26.74,15.85,58.95,1.45,28.33,0,1057.1,2.5,37.3,4.23,7.93,0,Optimal
AASRA-TRN-000168,Latur,"Maharashtra, India",Rabi/Winter,23.15,13.81,80.55,0.47,21.97,0,395.3,9.67,45.5,0.85,7.76,0,Optimal
AASRA-TRN-000169,Latur,"Maharashtra, India",Kharif/Wet,34.28,27.04,66.85,1.77,16.48,0,1770.9,4.45,44.4,2.18,8.11,2,Drought Stress
AASRA-TRN-000170,Latur,"Maharashtra, India",Kharif/Wet,30.81,22.0,97.73,0.25,45.07,0,1218.8,25.45,41.0,1.06,8.18,0,Optimal
AASRA-TRN-000171,Latur,"Maharashtra, India",Rabi/Winter,18.04,9.02,72.7,0.52,37.73,0,242.3,1.05,46.4,0.96,7.15,0,Optimal
AASRA-TRN-000172,Latur,"Maharashtra, India",Rabi/Winter,16.3,2.69,86.21,0.28,19.35,0,37.8,7.14,47.3,1.89,7.67,5,Frost / Cold Stress
AASRA-TRN-000173,Latur,"Maharashtra, India",Kharif/Wet,32.14,26.74,90.15,0.43,28.49,0,1776.2,20.06,49.0,2.36,8.22,0,Optimal
AASRA-TRN-000174,Latur,"Maharashtra, India",Kharif/Wet,31.26,23.5,62.43,1.72,29.39,0,1679.7,3.78,50.1,3.11,7.93,0,Optimal
AASRA-TRN-000175,Latur,"Maharashtra, India",Rabi/Winter,30.39,15.25,59.97,1.73,18.22,0,171.6,3.45,44.4,2.28,8.21,2,Drought Stress
AASRA-TRN-000176,Latur,"Maharashtra, India",Kharif/Wet,30.85,21.85,92.12,0.23,23.45,0,1378.3,15.67,46.3,0.93,7.38,0,Optimal
AASRA-TRN-000177,Latur,"Maharashtra, India",Zaid/Summer,42.88,31.78,15.56,5.82,23.79,3,1014.6,0.0,45.6,1.64,8.12,3,Compound Stress (Heat+Drought)
AASRA-TRN-000178,Latur,"Maharashtra, India",Kharif/Wet,27.44,18.57,88.94,0.43,24.88,0,302.3,1.72,50.1,3.28,8.39,6,Salinity Stress
AASRA-TRN-000179,Latur,"Maharashtra, India",Kharif/Wet,31.15,21.19,64.35,1.59,34.2,0,368.9,46.02,48.0,3.29,7.58,6,Salinity Stress
AASRA-TRN-000180,Latur,"Maharashtra, India",Kharif/Wet,32.38,25.89,95.79,0.17,21.22,0,215.4,4.12,48.3,2.52,7.74,0,Optimal
AASRA-TRN-000181,Latur,"Maharashtra, India",Rabi/Winter,19.51,4.76,56.27,0.89,32.98,0,104.2,3.86,46.4,1.9,7.86,0,Optimal
AASRA-TRN-000182,Latur,"Maharashtra, India",Kharif/Wet,37.08,30.35,90.74,0.46,8.38,2,2508.6,7.08,49.8,1.91,7.59,2,Drought Stress
AASRA-TRN-000183,Latur,"Maharashtra, India",Kharif/Wet,26.8,20.16,76.71,0.76,19.22,0,1065.8,1.09,46.6,2.69,7.7,0,Optimal
AASRA-TRN-000184,Latur,"Maharashtra, India",Kharif/Wet,37.22,30.87,94.86,0.48,20.03,2,2496.3,0.41,47.9,1.16,7.91,0,Optimal
AASRA-TRN-000185,Latur,"Maharashtra, India",Kharif/Wet,33.82,27.06,69.63,1.65,38.05,0,410.3,73.13,43.2,1.36,7.85,6,Salinity Stress
AASRA-TRN-000186,Latur,"Maharashtra, India",Kharif/Wet,33.52,27.74,78.54,1.1,41.95,0,1143.8,71.84,48.8,1.12,7.55,0,Optimal
AASRA-TRN-000187,Latur,"Maharashtra, India",Kharif/Wet,35.73,29.3,93.83,0.44,33.68,1,542.1,28.38,43.2,0.91,7.76,0,Optimal
AASRA-TRN-000188,Latur,"Maharashtra, India",Rabi/Winter,20.53,8.02,80.3,0.37,26.14,0,118.3,8.16,49.6,1.59,8.64,0,Optimal
AASRA-TRN-000189,Latur,"Maharashtra, India",Kharif/Wet,35.84,29.86,60.38,2.4,36.63,3,2502.4,30.54,40.7,2.63,7.94,6,Salinity Stress
AASRA-TRN-000190,Latur,"Maharashtra, India",Rabi/Winter,24.18,14.17,78.97,0.68,36.76,0,879.6,2.03,49.3,1.18,7.72,0,Optimal
AASRA-TRN-000191,Latur,"Maharashtra, India",Zaid/Summer,39.77,30.06,27.18,5.43,20.39,7,1435.7,1.22,49.2,1.2,6.87,3,Compound Stress (Heat+Drought)
AASRA-TRN-000192,Latur,"Maharashtra, India",Kharif/Wet,30.4,21.88,93.41,0.24,19.67,0,604.0,1.01,41.8,2.36,7.84,0,Optimal
AASRA-TRN-000193,Latur,"Maharashtra, India",Kharif/Wet,38.57,29.21,62.35,2.44,22.56,4,2503.9,17.4,42.1,1.32,7.95,1,Heat Stress
AASRA-TRN-000194,Latur,"Maharashtra, India",Kharif/Wet,26.47,17.66,92.63,0.25,29.43,0,982.3,14.42,53.0,2.7,8.35,6,Salinity Stress
AASRA-TRN-000195,Latur,"Maharashtra, India",Rabi/Winter,23.6,8.31,68.33,0.91,15.6,0,591.6,0.04,40.4,1.92,7.45,2,Drought Stress
AASRA-TRN-000196,Latur,"Maharashtra, India",Kharif/Wet,26.55,18.14,90.41,0.23,22.49,0,543.9,22.99,44.5,0.92,7.68,0,Optimal
AASRA-TRN-000197,Latur,"Maharashtra, India",Kharif/Wet,27.38,19.33,80.06,0.77,18.87,0,1145.2,26.46,50.2,1.92,8.0,0,Optimal
AASRA-TRN-000198,Latur,"Maharashtra, India",Rabi/Winter,24.89,12.18,79.14,0.71,32.93,0,867.8,9.27,45.8,1.44,7.79,0,Optimal
AASRA-TRN-000199,Latur,"Maharashtra, India",Rabi/Winter,21.1,6.33,71.79,0.77,15.57,0,72.8,2.39,51.1,0.89,7.87,2,Drought Stress
AASRA-TRN-000200,Latur,"Maharashtra, India",Zaid/Summer,41.59,29.63,28.65,5.59,20.6,5,2499.4,0.08,49.3,1.8,8.24,3,Compound Stress (Heat+Drought)
AASRA-TRN-000201,Latur,"Maharashtra, India",Kharif/Wet,35.64,29.48,76.31,1.31,26.26,4,364.8,1.5,46.2,0.89,7.86,1,Heat Stress
AASRA-TRN-000202,Latur,"Maharashtra, India",Zaid/Summer,36.35,24.96,45.22,3.15,14.95,1,2301.8,1.92,40.6,1.53,8.05,3,Compound Stress (Heat+Drought)
AASRA-TRN-000203,Latur,"Maharashtra, India",Rabi/Winter,23.29,12.26,73.03,0.75,22.91,0,377.4,2.19,49.4,3.13,7.82,0,Optimal
AASRA-TRN-000204,Latur,"Maharashtra, India",Kharif/Wet,38.92,29.84,89.03,0.72,38.55,4,2497.0,51.86,45.9,1.93,7.9,1,Heat Stress
AASRA-TRN-000205,Latur,"Maharashtra, India",Rabi/Winter,29.39,18.99,81.88,0.8,32.17,0,1615.5,3.78,44.8,0.86,7.18,0,Optimal
AASRA-TRN-000206,Latur,"Maharashtra, India",Rabi/Winter,24.57,10.49,47.81,1.59,28.86,0,799.1,7.25,49.8,1.66,8.19,6,Salinity Stress
AASRA-TRN-000207,Latur,"Maharashtra, India",Kharif/Wet,35.11,26.4,71.59,1.71,27.46,3,2394.6,9.95,41.9,1.39,8.44,0,Optimal
AASRA-TRN-000208,Latur,"Maharashtra, India",Kharif/Wet,35.57,26.52,93.04,0.36,21.04,0,269.2,4.99,43.7,2.26,7.71,0,Optimal
AASRA-TRN-000209,Latur,"Maharashtra, India",Zaid/Summer,43.16,32.04,44.98,4.85,16.86,1,1943.1,0.0,46.8,1.74,7.64,3,Compound Stress (Heat+Drought)
AASRA-TRN-000210,Latur,"Maharashtra, India",Kharif/Wet,33.12,27.91,69.86,1.7,13.51,0,2186.4,2.13,39.1,2.36,7.32,6,Salinity Stress
AASRA-TRN-000211,Latur,"Maharashtra, India",Zaid/Summer,34.87,21.97,28.61,3.98,22.74,0,398.9,0.0,44.5,0.93,7.44,2,Drought Stress
AASRA-TRN-000212,Latur,"Maharashtra, India",Zaid/Summer,38.4,30.35,23.86,5.14,19.49,2,974.9,0.2,44.3,1.67,7.61,3,Compound Stress (Heat+Drought)
AASRA-TRN-000213,Latur,"Maharashtra, India",Zaid/Summer,45.05,31.83,23.74,5.74,26.91,1,661.8,0.18,47.9,1.41,7.59,1,Heat Stress
AASRA-TRN-000214,Latur,"Maharashtra, India",Kharif/Wet,37.46,30.91,88.08,0.8,19.82,3,1982.7,8.72,48.3,1.45,8.06,3,Compound Stress (Heat+Drought)
AASRA-TRN-000215,Latur,"Maharashtra, India",Zaid/Summer,35.34,26.75,27.32,4.13,22.61,1,1803.6,2.59,51.7,1.87,7.31,3,Compound Stress (Heat+Drought)
AASRA-TRN-000216,Latur,"Maharashtra, India",Kharif/Wet,33.99,28.28,92.83,0.45,22.14,0,1562.8,6.55,45.0,1.19,8.21,0,Optimal
AASRA-TRN-000217,Latur,"Maharashtra, India",Rabi/Winter,26.41,11.05,50.6,1.69,13.32,0,1004.0,15.55,47.5,2.89,8.0,2,Drought Stress
AASRA-TRN-000218,Latur,"Maharashtra, India",Rabi/Winter,12.6,1.69,57.11,0.6,30.68,0,38.1,2.74,48.6,0.81,8.07,5,Frost / Cold Stress
AASRA-TRN-000219,Latur,"Maharashtra, India",Rabi/Winter,13.69,4.34,55.98,0.72,26.71,0,39.7,0.0,49.8,2.93,8.33,6,Salinity Stress
AASRA-TRN-000220,Latur,"Maharashtra, India",Kharif/Wet,33.54,25.32,57.25,2.15,38.86,0,1541.7,32.76,49.9,1.28,8.22,0,Optimal
AASRA-TRN-000221,Latur,"Maharashtra, India",Rabi/Winter,29.85,15.57,47.61,2.18,18.27,0,607.2,3.14,44.1,2.82,7.22,2,Drought Stress
AASRA-TRN-000222,Latur,"Maharashtra, India",Rabi/Winter,9.44,-0.82,83.64,0.19,31.54,0,41.7,4.4,48.5,1.11,7.83,5,Frost / Cold Stress
AASRA-TRN-000223,Latur,"Maharashtra, India",Rabi/Winter,20.69,11.62,47.78,1.25,11.12,0,586.6,2.11,49.2,1.56,7.7,2,Drought Stress
AASRA-TRN-000224,Latur,"Maharashtra, India",Kharif/Wet,40.27,31.42,71.41,2.06,19.52,1,2028.6,12.11,47.1,0.85,7.88,3,Compound Stress (Heat+Drought)
AASRA-TRN-000225,Latur,"Maharashtra, India",Rabi/Winter,20.6,9.25,51.07,1.19,17.78,0,62.8,3.22,43.6,1.23,8.08,2,Drought Stress
AASRA-TRN-000226,Latur,"Maharashtra, India",Kharif/Wet,28.5,20.99,66.72,1.32,18.42,0,810.6,17.03,52.8,1.14,7.88,2,Drought Stress
AASRA-TRN-000227,Latur,"Maharashtra, India",Kharif/Wet,26.86,17.02,83.0,0.54,40.84,0,217.6,23.26,49.5,0.93,7.48,0,Optimal
AASRA-TRN-000228,Latur,"Maharashtra, India",Kharif/Wet,40.6,31.73,78.04,1.76,13.83,5,2041.1,16.0,46.0,0.82,7.75,3,Compound Stress (Heat+Drought)
AASRA-TRN-000229,Latur,"Maharashtra, India",Rabi/Winter,20.3,9.27,50.79,1.07,38.63,0,53.5,1.55,48.0,1.8,7.27,0,Optimal
AASRA-TRN-000230,Latur,"Maharashtra, India",Rabi/Winter,19.2,5.41,61.17,0.87,30.5,0,241.1,0.0,53.9,2.81,8.05,5,Frost / Cold Stress
AASRA-TRN-000231,Latur,"Maharashtra, India",Rabi/Winter,24.05,12.63,78.01,0.78,21.47,0,642.5,1.19,48.7,3.34,8.23,0,Optimal
AASRA-TRN-000232,Latur,"Maharashtra, India",Kharif/Wet,37.33,31.34,89.44,0.75,39.14,1,435.1,44.54,52.9,3.94,7.67,6,Salinity Stress
AASRA-TRN-000233,Latur,"Maharashtra, India",Kharif/Wet,32.13,24.34,89.95,0.62,15.44,0,1469.4,4.28,46.1,0.71,7.91,2,Drought Stress
AASRA-TRN-000234,Latur,"Maharashtra, India",Rabi/Winter,23.99,10.12,84.04,0.43,18.6,0,172.7,5.52,42.5,3.01,8.04,2,Drought Stress
AASRA-TRN-000235,Latur,"Maharashtra, India",Zaid/Summer,39.6,30.24,16.79,5.85,24.02,3,1948.4,1.24,48.5,0.99,7.1,3,Compound Stress (Heat+Drought)
AASRA-TRN-000236,Latur,"Maharashtra, India",Rabi/Winter,23.91,9.83,83.29,0.46,25.67,0,579.3,0.09,47.2,2.28,8.17,0,Optimal
AASRA-TRN-000237,Latur,"Maharashtra, India",Rabi/Winter,24.2,8.31,65.32,0.94,15.04,0,634.4,3.61,42.8,1.97,7.38,2,Drought Stress
AASRA-TRN-000238,Latur,"Maharashtra, India",Zaid/Summer,37.84,25.43,46.69,3.54,17.52,1,2494.0,0.87,42.4,2.88,7.42,2,Drought Stress
AASRA-TRN-000239,Latur,"Maharashtra, India",Kharif/Wet,39.6,30.55,69.13,2.3,26.36,2,553.3,21.27,45.7,1.16,7.96,0,Optimal
AASRA-TRN-000240,Latur,"Maharashtra, India",Kharif/Wet,30.1,21.03,85.05,0.64,33.52,0,375.5,13.8,44.4,5.52,7.33,6,Salinity Stress
AASRA-TRN-000241,Latur,"Maharashtra, India",Kharif/Wet,31.0,25.03,64.8,1.58,36.36,0,1005.6,46.81,42.4,1.46,8.36,0,Optimal
AASRA-TRN-000242,Latur,"Maharashtra, India",Kharif/Wet,25.01,15.88,67.96,0.97,17.0,0,1216.2,11.77,49.0,1.54,7.73,2,Drought Stress
AASRA-TRN-000243,Latur,"Maharashtra, India",Kharif/Wet,28.46,22.8,89.63,0.26,33.69,0,418.2,15.23,42.3,1.46,8.19,0,Optimal
AASRA-TRN-000244,Latur,"Maharashtra, India",Kharif/Wet,34.13,25.62,62.97,1.76,42.7,0,2215.9,27.07,50.1,2.85,7.65,0,Optimal
AASRA-TRN-000245,Latur,"Maharashtra, India",Kharif/Wet,27.02,21.05,85.67,0.48,16.64,0,539.8,2.92,52.3,2.39,8.0,6,Salinity Stress
AASRA-TRN-000246,Latur,"Maharashtra, India",Rabi/Winter,19.53,5.72,76.77,0.52,24.91,0,194.5,5.5,44.7,1.16,7.53,0,Optimal
AASRA-TRN-000247,Latur,"Maharashtra, India",Rabi/Winter,32.54,20.4,69.99,1.46,25.44,0,1338.1,6.85,46.1,2.64,7.63,0,Optimal
AASRA-TRN-000248,Latur,"Maharashtra, India",Zaid/Summer,40.48,29.27,26.25,5.57,17.35,1,509.0,2.81,50.2,1.26,7.41,3,Compound Stress (Heat+Drought)
AASRA-TRN-000249,Latur,"Maharashtra, India",Zaid/Summer,44.78,32.19,26.74,5.72,29.88,14,2494.9,2.45,49.3,1.49,7.85,3,Compound Stress (Heat+Drought)
AASRA-TRN-000250,Latur,"Maharashtra, India",Kharif/Wet,34.01,27.66,62.26,2.04,23.86,0,1958.3,0.4,44.7,3.49,7.63,0,Optimal
AASRA-TRN-000251,Latur,"Maharashtra, India",Kharif/Wet,32.84,27.73,78.87,1.1,37.67,0,1161.3,26.74,50.6,1.4,8.39,0,Optimal
AASRA-TRN-000252,Latur,"Maharashtra, India",Kharif/Wet,21.94,12.78,70.82,0.74,15.35,0,530.2,11.09,48.0,1.01,7.28,2,Drought Stress
AASRA-TRN-000253,Latur,"Maharashtra, India",Kharif/Wet,35.24,25.39,64.96,2.09,39.43,7,1038.3,36.58,46.0,1.14,7.35,6,Salinity Stress
AASRA-TRN-000254,Latur,"Maharashtra, India",Kharif/Wet,27.15,17.51,99.28,0.13,24.81,0,536.2,7.1,54.8,1.61,7.99,0,Optimal
AASRA-TRN-000255,Latur,"Maharashtra, India",Rabi/Winter,21.01,11.57,86.18,0.42,43.63,0,636.2,2.5,44.8,0.87,7.99,0,Optimal
AASRA-TRN-000256,Latur,"Maharashtra, India",Zaid/Summer,39.96,31.39,27.46,5.38,23.39,1,1824.4,1.76,43.5,1.18,7.66,1,Heat Stress
AASRA-TRN-000257,Latur,"Maharashtra, India",Zaid/Summer,31.87,22.74,30.04,3.34,19.12,0,575.4,0.0,53.8,1.36,7.86,2,Drought Stress
AASRA-TRN-000258,Latur,"Maharashtra, India",Kharif/Wet,35.01,26.42,88.15,0.68,46.59,1,702.5,76.83,48.2,0.99,7.87,4,Flooding / Waterlogging
AASRA-TRN-000259,Latur,"Maharashtra, India",Rabi/Winter,18.22,5.95,55.38,0.88,20.07,0,210.5,2.32,46.1,5.1,7.64,5,Frost / Cold Stress
AASRA-TRN-000260,Latur,"Maharashtra, India",Kharif/Wet,35.09,26.98,92.85,0.35,43.53,0,1851.3,30.06,46.4,3.24,7.51,0,Optimal
AASRA-TRN-000261,Latur,"Maharashtra, India",Kharif/Wet,32.07,23.83,60.78,1.81,41.47,0,811.4,31.16,42.1,1.06,7.84,0,Optimal
AASRA-TRN-000262,Latur,"Maharashtra, India",Rabi/Winter,19.4,7.64,60.62,0.83,23.08,0,225.8,1.6,44.2,1.08,8.3,0,Optimal
AASRA-TRN-000263,Latur,"Maharashtra, India",Kharif/Wet,37.45,28.25,73.38,1.65,37.28,3,2021.5,9.09,49.2,1.21,7.52,1,Heat Stress
AASRA-TRN-000264,Latur,"Maharashtra, India",Kharif/Wet,38.2,31.06,62.3,2.34,24.35,1,1277.0,5.91,44.1,1.22,7.67,1,Heat Stress
AASRA-TRN-000265,Latur,"Maharashtra, India",Kharif/Wet,33.59,24.2,97.14,0.35,11.88,0,1550.1,12.21,52.3,0.69,7.78,2,Drought Stress
AASRA-TRN-000266,Latur,"Maharashtra, India",Kharif/Wet,33.16,26.26,87.49,0.5,19.22,0,899.8,22.76,49.9,4.04,7.45,0,Optimal
AASRA-TRN-000267,Latur,"Maharashtra, India",Kharif/Wet,33.81,28.69,65.58,1.8,36.16,0,2047.3,38.29,42.0,1.74,8.18,0,Optimal
AASRA-TRN-000268,Latur,"Maharashtra, India",Kharif/Wet,34.33,24.92,66.67,1.85,20.86,0,1858.7,23.77,49.7,1.87,8.4,0,Optimal
AASRA-TRN-000269,Latur,"Maharashtra, India",Rabi/Winter,18.74,7.08,63.69,0.77,19.2,0,87.1,10.89,54.1,1.42,8.34,0,Optimal
AASRA-TRN-000270,Latur,"Maharashtra, India",Rabi/Winter,22.2,6.97,69.44,0.82,27.35,0,401.1,7.48,41.6,0.85,8.39,0,Optimal
AASRA-TRN-000271,Latur,"Maharashtra, India",Kharif/Wet,30.43,23.4,69.89,1.3,43.51,0,1131.7,32.6,48.7,1.81,7.83,6,Salinity Stress
AASRA-TRN-000272,Latur,"Maharashtra, India",Rabi/Winter,26.93,14.02,76.14,0.76,25.33,0,566.3,0.0,48.8,0.81,8.03,0,Optimal
AASRA-TRN-000273,Latur,"Maharashtra, India",Kharif/Wet,33.24,24.11,56.83,2.15,13.41,0,666.0,20.99,46.0,1.68,8.44,2,Drought Stress
AASRA-TRN-000274,Latur,"Maharashtra, India",Kharif/Wet,30.69,25.09,70.04,1.34,43.83,0,1154.2,41.38,43.9,1.62,7.56,0,Optimal
AASRA-TRN-000275,Latur,"Maharashtra, India",Rabi/Winter,22.26,9.73,73.02,0.71,14.65,0,332.0,0.0,47.2,1.74,7.85,2,Drought Stress
AASRA-TRN-000276,Latur,"Maharashtra, India",Kharif/Wet,34.51,28.96,68.44,1.8,24.42,0,354.1,18.98,49.9,1.33,7.54,0,Optimal
AASRA-TRN-000277,Latur,"Maharashtra, India",Rabi/Winter,17.44,4.18,82.22,0.33,12.26,0,49.3,0.0,49.1,2.5,7.85,2,Drought Stress
AASRA-TRN-000278,Latur,"Maharashtra, India",Kharif/Wet,35.11,29.7,81.69,1.0,42.1,1,1495.2,30.45,49.2,1.75,8.22,0,Optimal
AASRA-TRN-000279,Latur,"Maharashtra, India",Kharif/Wet,27.49,20.68,70.02,0.97,19.15,0,786.2,0.0,50.3,1.55,7.85,2,Drought Stress
AASRA-TRN-000280,Latur,"Maharashtra, India",Kharif/Wet,33.56,28.38,86.54,0.66,37.66,0,1659.3,60.86,54.4,2.18,7.98,0,Optimal
AASRA-TRN-000281,Latur,"Maharashtra, India",Kharif/Wet,31.93,25.58,66.63,1.52,39.54,0,618.8,37.07,48.8,1.68,7.86,0,Optimal
AASRA-TRN-000282,Latur,"Maharashtra, India",Kharif/Wet,38.71,31.25,71.04,1.93,32.7,1,1366.3,35.54,48.8,3.49,8.61,6,Salinity Stress
AASRA-TRN-000283,Latur,"Maharashtra, India",Kharif/Wet,25.49,16.68,94.1,0.22,21.72,0,972.5,9.53,49.5,1.07,7.94,0,Optimal
AASRA-TRN-000284,Latur,"Maharashtra, India",Zaid/Summer,31.04,21.96,47.06,2.44,23.87,0,1314.6,0.5,49.5,1.24,7.89,0,Optimal
AASRA-TRN-000285,Latur,"Maharashtra, India",Kharif/Wet,27.53,19.17,86.41,0.52,19.07,0,491.1,8.11,52.3,1.64,8.17,2,Drought Stress
AASRA-TRN-000286,Latur,"Maharashtra, India",Kharif/Wet,35.24,28.71,85.73,0.86,28.32,0,434.2,4.21,49.0,2.39,7.38,0,Optimal
AASRA-TRN-000287,Latur,"Maharashtra, India",Kharif/Wet,30.75,24.85,93.43,0.38,33.99,0,746.7,14.85,53.5,0.85,7.89,0,Optimal
AASRA-TRN-000288,Latur,"Maharashtra, India",Kharif/Wet,27.58,17.48,61.55,1.22,33.53,0,1421.8,17.12,42.2,1.22,7.56,0,Optimal
AASRA-TRN-000289,Latur,"Maharashtra, India",Kharif/Wet,34.79,28.57,79.26,1.1,24.1,0,1234.8,2.81,47.5,0.77,7.88,0,Optimal
AASRA-TRN-000290,Latur,"Maharashtra, India",Rabi/Winter,16.85,8.07,66.84,0.59,13.85,0,181.6,0.19,53.0,1.33,8.01,2,Drought Stress
AASRA-TRN-000291,Latur,"Maharashtra, India",Kharif/Wet,38.34,31.71,84.75,1.15,54.47,2,980.5,144.4,45.8,1.03,7.84,1,Heat Stress
AASRA-TRN-000292,Latur,"Maharashtra, India",Zaid/Summer,39.69,27.32,27.67,5.23,24.65,10,2240.1,0.46,46.5,2.67,7.36,1,Heat Stress
AASRA-TRN-000293,Latur,"Maharashtra, India",Kharif/Wet,27.9,21.48,75.74,0.8,21.36,0,703.0,2.38,45.5,3.75,7.85,0,Optimal
AASRA-TRN-000294,Latur,"Maharashtra, India",Rabi/Winter,18.42,2.29,62.27,0.66,13.04,0,42.9,0.0,40.3,2.21,7.57,5,Frost / Cold Stress
AASRA-TRN-000295,Latur,"Maharashtra, India",Kharif/Wet,26.32,17.94,92.48,0.32,19.35,0,1430.8,18.07,49.3,1.53,7.59,2,Drought Stress
AASRA-TRN-000296,Latur,"Maharashtra, India",Rabi/Winter,24.3,10.45,88.11,0.34,28.3,0,382.6,0.0,44.8,0.82,7.85,0,Optimal
AASRA-TRN-000297,Latur,"Maharashtra, India",Rabi/Winter,10.75,-3.24,65.59,0.59,13.49,0,37.3,0.81,49.5,0.86,7.47,5,Frost / Cold Stress
AASRA-TRN-000298,Latur,"Maharashtra, India",Kharif/Wet,35.2,29.79,88.5,0.54,13.13,1,732.5,22.22,48.0,1.62,7.54,2,Drought Stress
AASRA-TRN-000299,Latur,"Maharashtra, India",Kharif/Wet,41.83,32.0,67.61,2.53,16.46,1,2335.9,0.0,48.9,1.1,7.52,3,Compound Stress (Heat+Drought)
AASRA-TRN-000300,Latur,"Maharashtra, India",Rabi/Winter,24.08,9.38,81.73,0.51,28.33,0,523.8,1.34,45.0,2.21,7.59,0,Optimal
AASRA-TRN-000301,Latur,"Maharashtra, India",Kharif/Wet,32.08,25.9,61.23,1.81,23.77,0,1627.0,1.91,49.9,0.79,7.84,0,Optimal
AASRA-TRN-000302,Latur,"Maharashtra, India",Kharif/Wet,31.82,25.49,59.68,1.9,21.87,0,1088.5,15.6,48.6,1.16,7.65,2,Drought Stress
AASRA-TRN-000303,Latur,"Maharashtra, India",Rabi/Winter,11.83,-1.16,87.73,0.23,25.59,0,36.3,5.21,48.6,1.46,7.87,5,Frost / Cold Stress
AASRA-TRN-000304,Latur,"Maharashtra, India",Kharif/Wet,30.82,22.78,97.74,0.24,16.57,0,692.1,23.35,51.0,1.1,8.23,2,Drought Stress
AASRA-TRN-000305,Latur,"Maharashtra, India",Kharif/Wet,36.8,31.14,87.83,0.9,38.25,5,506.5,28.05,52.4,2.66,7.47,6,Salinity Stress
AASRA-TRN-000306,Latur,"Maharashtra, India",Zaid/Summer,37.49,25.84,34.2,4.19,18.07,1,1074.6,0.92,48.1,2.32,8.03,3,Compound Stress (Heat+Drought)
AASRA-TRN-000307,Latur,"Maharashtra, India",Rabi/Winter,23.49,10.04,74.06,0.84,28.86,0,343.4,0.47,43.6,1.53,8.39,0,Optimal
AASRA-TRN-000308,Latur,"Maharashtra, India",Rabi/Winter,11.03,-2.96,92.38,0.18,18.17,0,43.1,6.64,43.5,1.21,7.61,5,Frost / Cold Stress
AASRA-TRN-000309,Latur,"Maharashtra, India",Rabi/Winter,14.87,-1.09,76.04,0.44,21.12,0,41.6,0.0,52.7,0.93,7.85,5,Frost / Cold Stress
AASRA-TRN-000310,Latur,"Maharashtra, India",Rabi/Winter,16.3,2.06,84.32,0.25,33.57,0,36.3,5.17,46.6,0.81,7.55,0,Optimal
AASRA-TRN-000311,Latur,"Maharashtra, India",Rabi/Winter,22.39,10.67,55.78,1.16,24.43,0,202.0,3.62,48.7,1.21,7.11,0,Optimal
AASRA-TRN-000312,Latur,"Maharashtra, India",Kharif/Wet,26.54,18.81,86.98,0.23,26.51,0,1396.4,21.8,46.3,1.09,7.79,0,Optimal
AASRA-TRN-000313,Latur,"Maharashtra, India",Rabi/Winter,8.79,-3.08,68.3,0.32,21.44,0,34.2,0.34,45.9,1.4,6.69,5,Frost / Cold Stress
AASRA-TRN-000314,Latur,"Maharashtra, India",Kharif/Wet,36.44,31.33,86.49,0.71,29.12,3,415.2,12.96,51.4,1.67,7.55,1,Heat Stress
AASRA-TRN-000315,Latur,"Maharashtra, India",Kharif/Wet,22.74,13.61,91.0,0.26,28.04,0,248.9,14.16,49.1,1.88,7.6,0,Optimal
AASRA-TRN-000316,Latur,"Maharashtra, India",Rabi/Winter,22.24,6.08,46.73,1.37,23.54,0,435.0,7.89,52.0,1.76,7.61,0,Optimal
AASRA-TRN-000317,Latur,"Maharashtra, India",Kharif/Wet,30.65,21.43,93.02,0.4,34.15,0,987.9,52.55,47.7,0.99,7.9,0,Optimal
